id_songs,name_song,album,album_id,artists,artist_ids,danceability,duration_ms
7lmeHLHBe4nmXzuXc0HDjk,Testify,The Battle Of Los Angeles,2eia0myWFgoHuttJytCxgX,Rage Against The Machine,2d0hyoQ5ynDBnkvAbJKORj,0.47,210133
1wsRitfRRtWyEapl0q22o8,Guerrilla Radio,The Battle Of Los Angeles,2eia0myWFgoHuttJytCxgX,Rage Against The Machine,2d0hyoQ5ynDBnkvAbJKORj,0.599,206200
1hR0fIFK2qRG3f3RF70pb7,Calm Like a Bomb,The Battle Of Los Angeles,2eia0myWFgoHuttJytCxgX,Rage Against The Machine,2d0hyoQ5ynDBnkvAbJKORj,0.315,298893
2lbASgTSoDO7MTuLAXlTW0,Mic Check,The Battle Of Los Angeles,2eia0myWFgoHuttJytCxgX,Rage Against The Machine,2d0hyoQ5ynDBnkvAbJKORj,0.44,213640
1MQTmpYOZ6fcMQc56Hdo7T,Sleep Now In the Fire,The Battle Of Los Angeles,2eia0myWFgoHuttJytCxgX,Rage Against The Machine,2d0hyoQ5ynDBnkvAbJKORj,0.426,205600
2LXPNLSMAauNJfnC58lSqY,Born of a Broken Man,The Battle Of Los Angeles,2eia0myWFgoHuttJytCxgX,Rage Against The Machine,2d0hyoQ5ynDBnkvAbJKORj,0.298,280960
3moeHk8eIajvUEzVocXukf,Born As Ghosts,The Battle Of Los Angeles,2eia0myWFgoHuttJytCxgX,Rage Against The Machine,2d0hyoQ5ynDBnkvAbJKORj,0.417,202040
4llunZfVXv3NvUzXVB3VVL,Maria,The Battle Of Los Angeles,2eia0myWFgoHuttJytCxgX,Rage Against The Machine,2d0hyoQ5ynDBnkvAbJKORj,0.277,228093
21Mq0NzFoVRvOmLTOnJjng,Voice of the Voiceless,The Battle Of Los Angeles,2eia0myWFgoHuttJytCxgX,Rage Against The Machine,2d0hyoQ5ynDBnkvAbJKORj,0.441,151573
6s2FgJbnnMwFTpWJZzvb6z,New Millennium Homes,The Battle Of Los Angeles,2eia0myWFgoHuttJytCxgX,Rage Against The Machine,2d0hyoQ5ynDBnkvAbJKORj,0.448,224933
7o2Razxnl33Jrgz4PpMYNa,Ashes In the Fall,The Battle Of Los Angeles,2eia0myWFgoHuttJytCxgX,Rage Against The Machine,2d0hyoQ5ynDBnkvAbJKORj,0.456,277267
3Hxu3Ey1TV9mZ5XqMXckiS,War Within a Breath,The Battle Of Los Angeles,2eia0myWFgoHuttJytCxgX,Rage Against The Machine,2d0hyoQ5ynDBnkvAbJKORj,0.399,216427
6ZU9RJIZ0fNaFuQM57bDIA,Bombtrack,Rage Against The Machine,4LaRYkT4oy47wEuQgkLBul,Rage Against The Machine,2d0hyoQ5ynDBnkvAbJKORj,0.478,243760
3FUS56gKr9mVBmzvlnodlh,Killing In the Name,Rage Against The Machine,4LaRYkT4oy47wEuQgkLBul,Rage Against The Machine,2d0hyoQ5ynDBnkvAbJKORj,0.457,313667
3tTL7jlSkowXidYeafFtwG,Take the Power Back,Rage Against The Machine,4LaRYkT4oy47wEuQgkLBul,Rage Against The Machine,2d0hyoQ5ynDBnkvAbJKORj,0.542,335840
2vuDdXqekkDCSdawJyUpT6,Settle for Nothing,Rage Against The Machine,4LaRYkT4oy47wEuQgkLBul,Rage Against The Machine,2d0hyoQ5ynDBnkvAbJKORj,0.516,287333
11cxKUEgnVAlesUKt4e3br,Bullet In the Head,Rage Against The Machine,4LaRYkT4oy47wEuQgkLBul,Rage Against The Machine,2d0hyoQ5ynDBnkvAbJKORj,0.418,307067
1IDAJagxB9AQjjYXaiDK1j,Know Your Enemy,Rage Against The Machine,4LaRYkT4oy47wEuQgkLBul,Rage Against The Machine,2d0hyoQ5ynDBnkvAbJKORj,0.574,294693
6zbHSDJjgrNdfIxPyGfPBt,Wake Up,Rage Against The Machine,4LaRYkT4oy47wEuQgkLBul,Rage Against The Machine,2d0hyoQ5ynDBnkvAbJKORj,0.411,364133
3YEk8mVdMI7rxtfimlUd1G,Fistful of Steel,Rage Against The Machine,4LaRYkT4oy47wEuQgkLBul,Rage Against The Machine,2d0hyoQ5ynDBnkvAbJKORj,0.52,331107
0WK0EqiidP6WEDOHK34HEe,Township Rebellion,Rage Against The Machine,4LaRYkT4oy47wEuQgkLBul,Rage Against The Machine,2d0hyoQ5ynDBnkvAbJKORj,0.525,324427
1zVE9JBBy8j0KmlbM8Xwhi,Freedom,Rage Against The Machine,4LaRYkT4oy47wEuQgkLBul,Rage Against The Machine,2d0hyoQ5ynDBnkvAbJKORj,0.499,366267
2SwgVZn9S4NGueAaEAryf1,Man on a Mission,Do It for Love,4evw6IBex3N8x1oA2axMTH,Daryl Hall & John Oates,77tT1kLj6mCWtFNqiOmP9H,0.787,224307
0QCQ1Isa0YPVyIbs6JwpO1,Do It for Love,Do It for Love,4evw6IBex3N8x1oA2axMTH,Daryl Hall & John Oates,77tT1kLj6mCWtFNqiOmP9H,0.587,238000
3kIBEFhsZOeeKGebxRraOb,Someday We'll Know,Do It for Love,4evw6IBex3N8x1oA2axMTH,Daryl Hall & John Oates,77tT1kLj6mCWtFNqiOmP9H,0.565,268013
5dNDRw6qjDcnbW3luRhElU,Forever for You,Do It for Love,4evw6IBex3N8x1oA2axMTH,Daryl Hall & John Oates,77tT1kLj6mCWtFNqiOmP9H,0.651,277813
561UU4MvlsCenN1x7leYCh,Life's Too Short,Do It for Love,4evw6IBex3N8x1oA2axMTH,Daryl Hall & John Oates,77tT1kLj6mCWtFNqiOmP9H,0.833,209960
5ytl6Ay8G7ucmujk9R3S0c,Getaway Car,Do It for Love,4evw6IBex3N8x1oA2axMTH,Daryl Hall & John Oates,77tT1kLj6mCWtFNqiOmP9H,0.782,229253
0zjqm0VWOQT9is5gT9CTib,Make You Stay,Do It for Love,4evw6IBex3N8x1oA2axMTH,Daryl Hall & John Oates,77tT1kLj6mCWtFNqiOmP9H,0.605,221174
5UMTzSiB8mMu9vuo2PZkhd,Miss DJ,Do It for Love,4evw6IBex3N8x1oA2axMTH,Daryl Hall & John Oates,77tT1kLj6mCWtFNqiOmP9H,0.679,229213
6Uz62Rd9XadpjT8Zebgwq2,She Got Me Bad,Do It for Love,4evw6IBex3N8x1oA2axMTH,Daryl Hall & John Oates,77tT1kLj6mCWtFNqiOmP9H,0.61,196280
7IYXfiXsiMdhcboT6Vw7Qu,Breath of Your Life,Do It for Love,4evw6IBex3N8x1oA2axMTH,Daryl Hall & John Oates,77tT1kLj6mCWtFNqiOmP9H,0.705,234987
0dT5eHAqMNchKMw06dgyFW,Intuition,Do It for Love,4evw6IBex3N8x1oA2axMTH,Daryl Hall & John Oates,77tT1kLj6mCWtFNqiOmP9H,0.77,250693
3nvfZxZcdZ5rIy8bxAr5fX,Heartbreak Time,Do It for Love,4evw6IBex3N8x1oA2axMTH,Daryl Hall & John Oates,77tT1kLj6mCWtFNqiOmP9H,0.611,246400
2nWM35FPxkYAWHHv9hrczL,Something About You,Do It for Love,4evw6IBex3N8x1oA2axMTH,Daryl Hall & John Oates,77tT1kLj6mCWtFNqiOmP9H,0.8,242907
1pxJE4N74aGkC6BbIUhq3P,Love in a Dangerous Time,Do It for Love,4evw6IBex3N8x1oA2axMTH,Daryl Hall & John Oates,77tT1kLj6mCWtFNqiOmP9H,0.593,296008
5oLsi3F0C26MGnXJcnzQyB,Love The One You're With,Fridays Child,0eaPZK3nTV2Ei075j2t6Na,Will Young,2U6gqwyl9F33YxawnFrZG7,0.61,215093
7xGWDXdFKvsapcORfJuloO,Your Game,Fridays Child,0eaPZK3nTV2Ei075j2t6Na,Will Young,2U6gqwyl9F33YxawnFrZG7,0.741,250000
0AqhwhQv1xnqCH9wzlQ7PE,Stronger,Fridays Child,0eaPZK3nTV2Ei075j2t6Na,Will Young,2U6gqwyl9F33YxawnFrZG7,0.645,318720
4mZsyuthp695XQWwb2g3qe,Leave Right Now,Fridays Child,0eaPZK3nTV2Ei075j2t6Na,Will Young,2U6gqwyl9F33YxawnFrZG7,0.641,214733
5nvUqq0fvB0GN6mqzDc9Ey,Love Is A Matter Of Distance,Fridays Child,0eaPZK3nTV2Ei075j2t6Na,Will Young,2U6gqwyl9F33YxawnFrZG7,0.543,178027
4KepeWvq5KfZUevd0cQ70T,Dance The Night Away,Fridays Child,0eaPZK3nTV2Ei075j2t6Na,Will Young,2U6gqwyl9F33YxawnFrZG7,0.77,245573
3VXoePG7JjYl2ay8fzLhtG,Very Kind,Fridays Child,0eaPZK3nTV2Ei075j2t6Na,Will Young,2U6gqwyl9F33YxawnFrZG7,0.77,310013
41YN3uBz1PpFNZtmAAaSKS,Free,Fridays Child,0eaPZK3nTV2Ei075j2t6Na,Will Young,2U6gqwyl9F33YxawnFrZG7,0.717,247067
2nO4uKyReZHH7JS61yT2nS,Going My Way,Fridays Child,0eaPZK3nTV2Ei075j2t6Na,Will Young,2U6gqwyl9F33YxawnFrZG7,0.564,221347
4L4Ug6ah2UXH3JDlpeduRf,Out Of My Mind,Fridays Child,0eaPZK3nTV2Ei075j2t6Na,Will Young,2U6gqwyl9F33YxawnFrZG7,0.79,187640
2JgPlDkLbdcRk5Jp3e7Pgm,Friday's Child,Fridays Child,0eaPZK3nTV2Ei075j2t6Na,Will Young,2U6gqwyl9F33YxawnFrZG7,0.545,540933
5Kz6iIkOBZepijORtkfEvj,Listen For The Laugh,Dart To The Heart,2yxoWG32Id6PzkER95aCtY,Bruce Cockburn,4sh4MHP7lhrSUakxwZzwqz,0.521,247293
6uu5fXS1JPfX3pGArifC8A,All The Ways I Want You,Dart To The Heart,2yxoWG32Id6PzkER95aCtY,Bruce Cockburn,4sh4MHP7lhrSUakxwZzwqz,0.697,258600
6AGrDsrNVFeTTl4sQHfqsY,Bone In My Ear,Dart To The Heart,2yxoWG32Id6PzkER95aCtY,Bruce Cockburn,4sh4MHP7lhrSUakxwZzwqz,0.417,225867
1MdS31xYweAsuwj7fdR8xA,Burden Of The Angel/Beast,Dart To The Heart,2yxoWG32Id6PzkER95aCtY,Bruce Cockburn,4sh4MHP7lhrSUakxwZzwqz,0.695,390667
0rHW20CX7izpkFLVj6RhtM,Scanning These Crowds,Dart To The Heart,2yxoWG32Id6PzkER95aCtY,Bruce Cockburn,4sh4MHP7lhrSUakxwZzwqz,0.584,229533
31v1dqATMAtTPlZjOE3Tou,Southland Of The Heart,Dart To The Heart,2yxoWG32Id6PzkER95aCtY,Bruce Cockburn,4sh4MHP7lhrSUakxwZzwqz,0.562,289893
4M2EK2o9Zgy2jeqLVifARM,Train In The Rain,Dart To The Heart,2yxoWG32Id6PzkER95aCtY,Bruce Cockburn,4sh4MHP7lhrSUakxwZzwqz,0.559,223173
59gijFhkwYNY2IAw0wg2PX,Someone I Used To Love,Dart To The Heart,2yxoWG32Id6PzkER95aCtY,Bruce Cockburn,4sh4MHP7lhrSUakxwZzwqz,0.459,214907
1dVT2CbuH0j9rKco5dvkLI,Love Loves You Too,Dart To The Heart,2yxoWG32Id6PzkER95aCtY,Bruce Cockburn,4sh4MHP7lhrSUakxwZzwqz,0.613,253933
3bM7rvHfGmCxRPOiPE177Y,Sunrise On The Mississippi,Dart To The Heart,2yxoWG32Id6PzkER95aCtY,Bruce Cockburn,4sh4MHP7lhrSUakxwZzwqz,0.568,181133
2IHBrlBh7aurAatdXG2yTb,Closer to the Light,Dart To The Heart,2yxoWG32Id6PzkER95aCtY,Bruce Cockburn,4sh4MHP7lhrSUakxwZzwqz,0.536,250333
7rrMXOKZNmoO10wgvwNj5H,Tie Me At The Crossroads,Dart To The Heart,2yxoWG32Id6PzkER95aCtY,Bruce Cockburn,4sh4MHP7lhrSUakxwZzwqz,0.586,170507
6LiqMOJNu3pMKO6M1cTsgA,Amber Waves,Scarlet's Walk,5JnLg2nd43M3NS4NfVrIdQ,Tori Amos,1KsASRNugxU85T0u6zSg32,0.576,219400
7Kwmac3lkTQ8tPyAVQ0L8G,A Sorta Fairytale,Scarlet's Walk,5JnLg2nd43M3NS4NfVrIdQ,Tori Amos,1KsASRNugxU85T0u6zSg32,0.605,328600
5AYTqYsVCLGRZn260BdzhA,Wednesday,Scarlet's Walk,5JnLg2nd43M3NS4NfVrIdQ,Tori Amos,1KsASRNugxU85T0u6zSg32,0.553,149107
23x2sdNqlVYtl5gWGyNFde,strange,Scarlet's Walk,5JnLg2nd43M3NS4NfVrIdQ,Tori Amos,1KsASRNugxU85T0u6zSg32,0.533,185987
5lRtnfrCah6ntObtZLbZTU,Carbon,Scarlet's Walk,5JnLg2nd43M3NS4NfVrIdQ,Tori Amos,1KsASRNugxU85T0u6zSg32,0.448,273333
6SlnEnfXXRN56646HSFcO5,Crazy,Scarlet's Walk,5JnLg2nd43M3NS4NfVrIdQ,Tori Amos,1KsASRNugxU85T0u6zSg32,0.465,263293
76zFGcQrel57hYKVLseQDN,wampum prayer,Scarlet's Walk,5JnLg2nd43M3NS4NfVrIdQ,Tori Amos,1KsASRNugxU85T0u6zSg32,0.496,44333
78ooTgHdUvkvmKqm5bw293,don't make me come to Vegas,Scarlet's Walk,5JnLg2nd43M3NS4NfVrIdQ,Tori Amos,1KsASRNugxU85T0u6zSg32,0.685,291560
5uvY2yM4HMKdwijMCPrd4x,Sweet Sangria,Scarlet's Walk,5JnLg2nd43M3NS4NfVrIdQ,Tori Amos,1KsASRNugxU85T0u6zSg32,0.678,241693
5qGqSVrQC55BPAKhJj5Ftv,Your Cloud,Scarlet's Walk,5JnLg2nd43M3NS4NfVrIdQ,Tori Amos,1KsASRNugxU85T0u6zSg32,0.591,270680
3UkYhZrL4RrjQbxxth6uQ0,Pancake,Scarlet's Walk,5JnLg2nd43M3NS4NfVrIdQ,Tori Amos,1KsASRNugxU85T0u6zSg32,0.592,234827
0AByf8LXqfnKa1UW7kbxsr,I Can't See New York,Scarlet's Walk,5JnLg2nd43M3NS4NfVrIdQ,Tori Amos,1KsASRNugxU85T0u6zSg32,0.459,434907
1ymMLSCjjk9tuVC0ZhfmBh,mrs. jesus,Scarlet's Walk,5JnLg2nd43M3NS4NfVrIdQ,Tori Amos,1KsASRNugxU85T0u6zSg32,0.485,185253
5p8pLI3XwrwiIdxdw2Rlgd,Taxi Ride,Scarlet's Walk,5JnLg2nd43M3NS4NfVrIdQ,Tori Amos,1KsASRNugxU85T0u6zSg32,0.55,240333
2tu3GBzpVQfD8gtYsIm2o5,Another Girl's Paradise,Scarlet's Walk,5JnLg2nd43M3NS4NfVrIdQ,Tori Amos,1KsASRNugxU85T0u6zSg32,0.618,214613
4lDMOr82Ks0qcXSe9hp4f0,Scarlet's Walk,Scarlet's Walk,5JnLg2nd43M3NS4NfVrIdQ,Tori Amos,1KsASRNugxU85T0u6zSg32,0.444,256853
1MjpQ68nD7GhX2GusCyPD5,Virginia,Scarlet's Walk,5JnLg2nd43M3NS4NfVrIdQ,Tori Amos,1KsASRNugxU85T0u6zSg32,0.457,235147
0UxGJ0eyqOdcPrOWCNJtmp,Gold Dust,Scarlet's Walk,5JnLg2nd43M3NS4NfVrIdQ,Tori Amos,1KsASRNugxU85T0u6zSg32,0.276,356147
6RovFMOG0avksTizHRlbUi,Rosaryville,Rosaryville,747XdfKqkymjuvap8Lm1Hv,Kate Campbell,1NZA6DefBtQo2PgcmBtnTg,0.729,269507
1PnJ0wTwdDQ2oTMlhLg3Ab,Porcelain Blue,Rosaryville,747XdfKqkymjuvap8Lm1Hv,Kate Campbell,1NZA6DefBtQo2PgcmBtnTg,0.778,224253
4xSxXbvS2ImooFqVW0sM2Y,Rosa's Coronas,Rosaryville,747XdfKqkymjuvap8Lm1Hv,Kate Campbell,1NZA6DefBtQo2PgcmBtnTg,0.558,290173
2w5gwaI27Ek8fSCQdFiDNC,In My Mother's House,Rosaryville,747XdfKqkymjuvap8Lm1Hv,Kate Campbell,1NZA6DefBtQo2PgcmBtnTg,0.549,215720
75qoLt38t0tJMfArhH8n0f,Heart of Hearts,Rosaryville,747XdfKqkymjuvap8Lm1Hv,Kate Campbell,1NZA6DefBtQo2PgcmBtnTg,0.602,230707
31Yy1JrQt97tWw0XOdfiLD,Fade to Blue,Rosaryville,747XdfKqkymjuvap8Lm1Hv,Kate Campbell,1NZA6DefBtQo2PgcmBtnTg,0.654,183493
3Lg2CVWLCtZQmVZNrPhck8,Who Will Pray For Junior,Rosaryville,747XdfKqkymjuvap8Lm1Hv,Kate Campbell,1NZA6DefBtQo2PgcmBtnTg,0.691,236387
58RIKzxWYD4CNGuRoP4jSL,Rosemary,Rosaryville,747XdfKqkymjuvap8Lm1Hv,Kate Campbell,1NZA6DefBtQo2PgcmBtnTg,0.627,176907
6RraLU76rC8zfIazhQnbXh,Look Away,Rosaryville,747XdfKqkymjuvap8Lm1Hv,Kate Campbell,1NZA6DefBtQo2PgcmBtnTg,0.426,327640
4iGKOFTplr4vOjDAbGUKLU,Ave Maria Grotto,Rosaryville,747XdfKqkymjuvap8Lm1Hv,Kate Campbell,1NZA6DefBtQo2PgcmBtnTg,0.362,302547
2z9z18lidxD3euusC3UaLx,Hollywood,New Life Faded,1xNWaXNMS8798hlEBxdVjL,Death & Desire,3jfxxO6JNrzzhov82l1wX2,0.402,68651
2nVW5BVneWEVqhfOzyNxwo,Tired of Waiting,New Life Faded,1xNWaXNMS8798hlEBxdVjL,Death & Desire,3jfxxO6JNrzzhov82l1wX2,0.378,240523
2ZkLJzOAIa8mTRbNqMchGz,America,New Life Faded,1xNWaXNMS8798hlEBxdVjL,Death & Desire,3jfxxO6JNrzzhov82l1wX2,0.484,192256
6zLpXc5KrSN53HTviwOfgL,Desperate,New Life Faded,1xNWaXNMS8798hlEBxdVjL,Death & Desire,3jfxxO6JNrzzhov82l1wX2,0.332,302336
0C5pv62j5dcazPrml3oGnE,All I See,New Life Faded,1xNWaXNMS8798hlEBxdVjL,Death & Desire,3jfxxO6JNrzzhov82l1wX2,0.378,167403
4FKggErzionSD7MdrEJPf2,Give,New Life Faded,1xNWaXNMS8798hlEBxdVjL,Death & Desire,3jfxxO6JNrzzhov82l1wX2,0.316,201216
7tPDxnbL6pqGd8wesq9HLl,Pain,New Life Faded,1xNWaXNMS8798hlEBxdVjL,Death & Desire,3jfxxO6JNrzzhov82l1wX2,0.509,344149
4NAm3aWUkQlQcAll13HVEt,Check,Waste Of Mind,7bYhJeHWcA2fQcrdLEI5gJ,zebrahead,6SiyKSeJo6gcsS2NvuAbsl,0.548,145733
4VJE2QEGdEYa1I6sqbqC0r,Get Back,Waste Of Mind,7bYhJeHWcA2fQcrdLEI5gJ,zebrahead,6SiyKSeJo6gcsS2NvuAbsl,0.633,211760
1ThKFoMgBmSy6IzZCx7RkM,The Real Me,Waste Of Mind,7bYhJeHWcA2fQcrdLEI5gJ,zebrahead,6SiyKSeJo6gcsS2NvuAbsl,0.615,237467
0Sfxy4ROJxdTK92CIQqcDJ,Someday,Waste Of Mind,7bYhJeHWcA2fQcrdLEI5gJ,zebrahead,6SiyKSeJo6gcsS2NvuAbsl,0.572,181600
399Y2XppdMAIHU0eWjw0u3,Waste of Mind,Waste Of Mind,7bYhJeHWcA2fQcrdLEI5gJ,zebrahead,6SiyKSeJo6gcsS2NvuAbsl,0.602,212400
2GtvF6M8PbpuWRvfdq5BK3,Feel This Way,Waste Of Mind,7bYhJeHWcA2fQcrdLEI5gJ,zebrahead,6SiyKSeJo6gcsS2NvuAbsl,0.564,224227
32DdumVsgJrE6JWjZQPZQ0,Walk Away,Waste Of Mind,7bYhJeHWcA2fQcrdLEI5gJ,zebrahead,6SiyKSeJo6gcsS2NvuAbsl,0.574,202467
5XtlUa7sa0GqmrBMcqpNG3,Big Shot,Waste Of Mind,7bYhJeHWcA2fQcrdLEI5gJ,zebrahead,6SiyKSeJo6gcsS2NvuAbsl,0.564,179600
4piMTKQtY9yMu11VowfZ1E,Swing,Waste Of Mind,7bYhJeHWcA2fQcrdLEI5gJ,zebrahead,6SiyKSeJo6gcsS2NvuAbsl,0.658,170293
2GqczyjNgDuRm1ckhrhQCR,Jag Off,Waste Of Mind,7bYhJeHWcA2fQcrdLEI5gJ,zebrahead,6SiyKSeJo6gcsS2NvuAbsl,0.646,205133
5vwjJx6VnVj8Y43bQSb26k,Time,Waste Of Mind,7bYhJeHWcA2fQcrdLEI5gJ,zebrahead,6SiyKSeJo6gcsS2NvuAbsl,0.432,190333
4smDo9NdHNLe8CFzX9KptZ,Move On,Waste Of Mind,7bYhJeHWcA2fQcrdLEI5gJ,zebrahead,6SiyKSeJo6gcsS2NvuAbsl,0.566,248133
6GoC5TMgK4S08xHutcl9SS,Fly Daze,Waste Of Mind,7bYhJeHWcA2fQcrdLEI5gJ,zebrahead,6SiyKSeJo6gcsS2NvuAbsl,0.657,273427
5zy5GyMMR1ki2yJdQcA2zK,Bootylicious Vinyl,Waste Of Mind,7bYhJeHWcA2fQcrdLEI5gJ,zebrahead,6SiyKSeJo6gcsS2NvuAbsl,0.746,206360
6x7c49NEWt9cM9nHiSntQd,Swing (Radio Edit),Swing Set,16707paUqnfatdD8OwN3Dc,Ani DiFranco,0AiTwNtYX8m4uhfU7rJ8RD,0.834,237187
0YSYfKMk0JBl7mmWzSsfPe,Swing (Album Version),Swing Set,16707paUqnfatdD8OwN3Dc,Ani DiFranco,0AiTwNtYX8m4uhfU7rJ8RD,0.843,373067
382zGDGUbJK1SMzXK3xucw,To The Teeth (Shootout Remix),Swing Set,16707paUqnfatdD8OwN3Dc,Ani DiFranco,0AiTwNtYX8m4uhfU7rJ8RD,0.72,372293
4H3tjdqHW2CG17lsytVVqa,Do Re Me (Live),Swing Set,16707paUqnfatdD8OwN3Dc,Ani DiFranco,0AiTwNtYX8m4uhfU7rJ8RD,0.483,192733
1oIwjU5cRePn7WgKRBe3Bm,When I'm Gone,Swing Set,16707paUqnfatdD8OwN3Dc,Ani DiFranco,0AiTwNtYX8m4uhfU7rJ8RD,0.464,260880
0NS9gap3TNaTQp1wQEnTYt,Hurricane,Swing Set,16707paUqnfatdD8OwN3Dc,Ani DiFranco,0AiTwNtYX8m4uhfU7rJ8RD,0.695,433053
4ZhtIgZ3rIXQnjdDns3I7v,To the Teeth,To The Teeth,2gH0pLuQAJm9eWxIM87lSy,Ani DiFranco,0AiTwNtYX8m4uhfU7rJ8RD,0.493,462600
6oRa9jJCB2ujPpRYmM7nZJ,Soft Shoulder,To The Teeth,2gH0pLuQAJm9eWxIM87lSy,Ani DiFranco,0AiTwNtYX8m4uhfU7rJ8RD,0.457,364733
4ct2vSH6pJWu15UZE3gVo1,Wish I May,To The Teeth,2gH0pLuQAJm9eWxIM87lSy,Ani DiFranco,0AiTwNtYX8m4uhfU7rJ8RD,0.804,293027
2zdpQgRnT5YQdsN2FNIDpA,Freakshow,To The Teeth,2gH0pLuQAJm9eWxIM87lSy,Ani DiFranco,0AiTwNtYX8m4uhfU7rJ8RD,0.689,342467
1R5EBIwBir84uQDCZR4iEW,Going Once,To The Teeth,2gH0pLuQAJm9eWxIM87lSy,Ani DiFranco,0AiTwNtYX8m4uhfU7rJ8RD,0.471,333000
7ibezdTCBAdBFh7OhP8DWG,Hello Birmingham,To The Teeth,2gH0pLuQAJm9eWxIM87lSy,Ani DiFranco,0AiTwNtYX8m4uhfU7rJ8RD,0.362,323307
2RgabyEQjMab6pvqtW7IAg,Back Back Back,To The Teeth,2gH0pLuQAJm9eWxIM87lSy,Ani DiFranco,0AiTwNtYX8m4uhfU7rJ8RD,0.447,286600
4FcpCdqGjleaRZBFvVcHmq,Swing,To The Teeth,2gH0pLuQAJm9eWxIM87lSy,Ani DiFranco,0AiTwNtYX8m4uhfU7rJ8RD,0.853,370027
7Jr3q2rMh7U1OdDPqICSPt,Carry You Around,To The Teeth,2gH0pLuQAJm9eWxIM87lSy,Ani DiFranco,0AiTwNtYX8m4uhfU7rJ8RD,0.865,204000
5fSU4DYw2UNcMZ5QD5EUm0,Cloud Blood,To The Teeth,2gH0pLuQAJm9eWxIM87lSy,Ani DiFranco,0AiTwNtYX8m4uhfU7rJ8RD,0.682,291107
4RIyExqhnXEe3dHUNMGbwT,The Arrivals Gate,To The Teeth,2gH0pLuQAJm9eWxIM87lSy,Ani DiFranco,0AiTwNtYX8m4uhfU7rJ8RD,0.653,275067
2zgs5SqMLeO1YyEzExdCwj,Providence,To The Teeth,2gH0pLuQAJm9eWxIM87lSy,Ani DiFranco,0AiTwNtYX8m4uhfU7rJ8RD,0.431,438133
1obpFSahiSPVf1M0mhnpgd,I Know This Bar,To The Teeth,2gH0pLuQAJm9eWxIM87lSy,Ani DiFranco,0AiTwNtYX8m4uhfU7rJ8RD,0.685,331600
2E8AVQcuYSlXm12g112Kef,Untouchable Face,Dilate,4KE4xztIchTBItYOnCT3FU,Ani DiFranco,0AiTwNtYX8m4uhfU7rJ8RD,0.681,279067
3BCH4J8voafSumkpH0WWTs,"Outta Me, Onto You",Dilate,4KE4xztIchTBItYOnCT3FU,Ani DiFranco,0AiTwNtYX8m4uhfU7rJ8RD,0.493,277372
2cMW6KjnjFrYcYdIsk0ER5,Superhero,Dilate,4KE4xztIchTBItYOnCT3FU,Ani DiFranco,0AiTwNtYX8m4uhfU7rJ8RD,0.545,285662
5ptYOK56DFsTJ7Nazk4BRv,Dilate,Dilate,4KE4xztIchTBItYOnCT3FU,Ani DiFranco,0AiTwNtYX8m4uhfU7rJ8RD,0.312,290345
21YSagcmCqR28GV8NxBMHc,Amazing Grace,Dilate,4KE4xztIchTBItYOnCT3FU,Ani DiFranco,0AiTwNtYX8m4uhfU7rJ8RD,0.74,431081
7JFuQSjHY65h90ZdRn02Eu,Napoleon,Dilate,4KE4xztIchTBItYOnCT3FU,Ani DiFranco,0AiTwNtYX8m4uhfU7rJ8RD,0.517,387814
2wxgkTPRT6jBuLVAxo8903,Shameless,Dilate,4KE4xztIchTBItYOnCT3FU,Ani DiFranco,0AiTwNtYX8m4uhfU7rJ8RD,0.811,292465
23vXAB3EAjSLlLKCGONTUq,Done Wrong,Dilate,4KE4xztIchTBItYOnCT3FU,Ani DiFranco,0AiTwNtYX8m4uhfU7rJ8RD,0.559,394478
4AJm5bohZFUQm00542PSFH,Going Down,Dilate,4KE4xztIchTBItYOnCT3FU,Ani DiFranco,0AiTwNtYX8m4uhfU7rJ8RD,0.789,290858
5VsnTF82gYUCL45RAIiZ2b,Adam and Eve,Dilate,4KE4xztIchTBItYOnCT3FU,Ani DiFranco,0AiTwNtYX8m4uhfU7rJ8RD,0.428,400135
3874Ac5TPH544Zdh06na1X,Joyful Girl,Dilate,4KE4xztIchTBItYOnCT3FU,Ani DiFranco,0AiTwNtYX8m4uhfU7rJ8RD,0.547,308686
5H6jOrB9Mg8CCmPStEA4TA,Joyful Girl (Danger and Uncertainty Mix),More Joy Less Shame,4ysiLjQwyLg4rw3aIv0flv,Ani DiFranco,0AiTwNtYX8m4uhfU7rJ8RD,0.732,279000
60qzjJREFQP6YT0HqalpCn,Joyful Girl (Peace and Love Mix),More Joy Less Shame,4ysiLjQwyLg4rw3aIv0flv,Ani DiFranco,0AiTwNtYX8m4uhfU7rJ8RD,0.755,279800
3NEICccMhCmuFncyaPxyjt,Joyful Girl (Peace and Love Extended Mix),More Joy Less Shame,4ysiLjQwyLg4rw3aIv0flv,Ani DiFranco,0AiTwNtYX8m4uhfU7rJ8RD,0.745,386000
4d8af7oBQoHX4h4t3ULhhN,Joyful Girl (Live with the Buffalo Philharmonic Orchestra),More Joy Less Shame,4ysiLjQwyLg4rw3aIv0flv,Ani DiFranco,0AiTwNtYX8m4uhfU7rJ8RD,0.48,363827
5LWdZjEUpTw5PtfGIRB1jg,Shameless (Bathtub Mix),More Joy Less Shame,4ysiLjQwyLg4rw3aIv0flv,Ani DiFranco,0AiTwNtYX8m4uhfU7rJ8RD,0.852,292507
